TP_ESCOLA,NU_NOTA_MT,NU_NOTA_CN,NU_NOTA_REDACAO,NU_NOTA_LC
Pública,586.9,439.2,700.0,525.6
Pública,391.8,384.8,480.0,389.8
Pública,384.5,405.7,320.0,451.4
Privada,445.4,487.0,440.0,421.5
Pública,481.0,426.2,700.0,529.4
Privada,654.4,634.6,660.0,618.2
Pública,461.4,502.3,500.0,538.3
Privada,663.3,554.7,760.0,583.1
Privada,712.2,587.2,740.0,565.6
Pública,511.1,386.0,620.0,441.2
Privada,475.6,543.4,540.0,552.5
Pública,595.1,515.3,720.0,561.5
Privada,702.6,578.1,900.0,563.7
Pública,567.0,589.1,540.0,583.4
Pública,543.0,410.3,520.0,549.1
Privada,686.6,536.1,820.0,592.9
Pública,449.5,364.4,500.0,378.2
Pública,396.1,576.4,520.0,523.5
Pública,620.7,412.7,700.0,558.0
Pública,434.7,407.2,440.0,517.0
Pública,641.8,542.1,880.0,543.2
Privada,686.5,596.8,880.0,600.3
Pública,560.6,449.0,600.0,471.4
Pública,377.0,490.6,440.0,525.3
Privada,750.0,588.9,920.0,600.7
Pública,543.0,356.2,460.0,366.1
Privada,677.3,514.0,560.0,529.7
Pública,391.2,379.4,380.0,424.2
Pública,712.2,584.7,580.0,583.2
Pública,436.7,381.3,560.0,516.9
Privada,398.2,542.1,860.0,603.3
Privada,539.2,484.4,500.0,513.4
Privada,698.8,639.0,940.0,549.0
Pública,366.1,479.1,600.0,485.2
Privada,727.5,571.4,740.0,613.5
Privada,704.2,591.9,940.0,586.5
Pública,442.9,479.4,520.0,473.7
Pública,569.3,529.0,620.0,443.5
Pública,490.9,553.7,640.0,561.8
Privada,487.5,388.5,560.0,465.5
Privada,618.8,568.3,820.0,574.4
Privada,619.4,581.7,680.0,625.4
Pública,712.4,619.3,800.0,583.7
Pública,467.1,528.3,820.0,554.5
Privada,669.9,570.6,700.0,584.9
Pública,470.8,380.4,520.0,457.9
Pública,670.4,563.1,680.0,583.2
Pública,547.5,496.5,540.0,398.8
Pública,541.5,380.0,580.0,508.2
Pública,667.9,393.6,800.0,577.2
Privada,547.5,519.7,760.0,484.8
Pública,541.3,442.9,400.0,424.8
Pública,374.7,356.6,280.0,418.0
Privada,451.3,508.0,660.0,562.5
Pública,774.5,559.4,840.0,565.6
Pública,646.4,570.4,580.0,640.5
Privada,650.8,578.6,600.0,559.2
Pública,585.4,438.6,600.0,469.5
Pública,557.1,395.8,520.0,550.6
Pública,389.7,419.2,440.0,494.8
Pública,503.3,588.2,620.0,571.8
Privada,543.0,550.0,640.0,590.2
Pública,607.6,528.8,680.0,650.4
Pública,544.1,422.6,700.0,544.1
Privada,553.3,518.8,800.0,575.4
Privada,409.0,418.8,400.0,443.0
Pública,368.3,408.2,480.0,383.3
Privada,505.5,488.9,740.0,496.5
Pública,423.3,407.4,460.0,476.8
Pública,429.0,454.4,0.0,454.8
Privada,829.4,559.0,920.0,630.5
Pública,598.0,498.9,600.0,567.6
Pública,715.2,356.3,680.0,573.4
Pública,513.3,477.7,640.0,501.2
Pública,479.1,395.1,480.0,353.0
Pública,486.7,451.1,500.0,500.1
Privada,435.5,510.0,340.0,464.4
Privada,573.8,538.1,780.0,555.6
Pública,812.6,622.8,720.0,612.3
Pública,470.8,469.7,840.0,586.1
Pública,377.1,394.4,580.0,419.5
Pública,661.3,615.7,940.0,622.0
Pública,487.3,412.3,500.0,530.5
Privada,492.9,527.9,880.0,567.2
Privada,740.2,625.6,880.0,628.1
Pública,521.5,385.1,640.0,512.5
Privada,413.8,501.1,620.0,564.8
Privada,660.4,612.6,640.0,562.5
Pública,503.1,356.6,600.0,520.9
Pública,475.4,411.1,620.0,486.7
Privada,575.2,560.0,880.0,601.1
Privada,415.4,372.5,540.0,445.1
Privada,817.5,653.2,900.0,614.8
Privada,828.6,718.4,960.0,642.9
Privada,735.8,535.4,780.0,565.3
Privada,697.7,584.0,640.0,629.3
Privada,725.0,455.3,960.0,483.4
Pública,406.1,373.0,400.0,502.3
Pública,472.2,368.6,440.0,537.5
Pública,375.6,439.7,0.0,465.9
Privada,659.0,571.7,920.0,617.3
Pública,671.3,345.7,640.0,560.9
Pública,536.2,504.6,600.0,579.1
Pública,499.7,506.0,640.0,573.5
Privada,446.4,410.5,600.0,446.6
Pública,590.8,481.9,680.0,535.0
Privada,793.7,643.8,880.0,654.4
Pública,438.9,459.1,580.0,522.7
Pública,488.1,463.5,480.0,506.9
Privada,734.4,516.2,880.0,581.2
Privada,628.6,579.2,900.0,539.2
Pública,536.2,341.4,360.0,498.6
Pública,448.7,453.0,540.0,527.3
Pública,651.7,593.7,780.0,612.2
Privada,685.1,603.9,780.0,565.3
Privada,712.1,643.4,760.0,656.8
Privada,608.9,376.0,520.0,468.4
Pública,694.4,582.0,840.0,606.2
Pública,497.8,497.7,520.0,546.9
Pública,412.8,429.1,440.0,473.4
Pública,456.3,368.8,500.0,548.7
Pública,636.3,511.2,600.0,499.5
Pública,420.3,531.8,620.0,571.6
Privada,636.3,608.0,900.0,633.4
Privada,560.3,566.8,640.0,547.5
Pública,394.7,413.8,640.0,445.3
Pública,626.4,483.8,580.0,578.6
Privada,619.4,560.2,820.0,572.0
Pública,503.7,369.0,560.0,400.9
Pública,530.2,428.4,560.0,514.1
Pública,418.7,462.4,600.0,442.2
Pública,476.1,518.5,540.0,528.8
Privada,652.8,584.2,600.0,582.1
Privada,799.3,604.5,920.0,659.6
Pública,508.2,488.8,560.0,452.7
Pública,501.4,403.8,460.0,496.3
Privada,539.6,441.9,620.0,505.4
Pública,651.4,608.8,920.0,617.6
Pública,413.7,528.3,520.0,506.5
Pública,487.4,428.2,580.0,377.0
Privada,532.9,499.0,780.0,561.5
Pública,440.4,407.2,500.0,426.5
Pública,439.2,458.0,600.0,466.0
Pública,593.9,413.8,680.0,562.9
Pública,470.5,469.5,440.0,471.9
Pública,498.8,495.2,240.0,554.9
Pública,498.5,490.0,540.0,483.9
Privada,706.9,566.4,640.0,589.2
Pública,648.3,524.1,640.0,590.2
Pública,628.4,533.7,700.0,612.5
Privada,799.9,594.0,800.0,680.2
Privada,678.6,573.8,880.0,626.3
Privada,513.3,449.6,860.0,422.7
Privada,678.9,483.9,840.0,545.7
Pública,446.3,466.9,380.0,521.3
Pública,623.8,504.5,560.0,516.7
Pública,384.8,494.5,540.0,549.1
Pública,471.8,335.2,400.0,451.9
Privada,594.9,612.0,900.0,615.6
Privada,575.4,590.2,600.0,510.5
Pública,476.6,342.4,420.0,385.6
Pública,473.3,424.8,480.0,451.7
Pública,498.9,408.8,640.0,521.9
Privada,648.7,614.2,860.0,604.0
Pública,541.4,501.0,460.0,500.3
Pública,428.2,473.5,640.0,521.9
Pública,505.3,469.8,680.0,564.8
Pública,587.1,466.4,600.0,558.4
Pública,615.3,450.8,680.0,566.9
Privada,584.5,363.3,580.0,505.9
Pública,468.5,481.7,440.0,448.0
Pública,359.5,475.6,500.0,497.3
Pública,486.2,475.5,500.0,519.1
Pública,466.3,451.2,620.0,563.8
Pública,482.6,422.6,620.0,364.7
Privada,641.9,580.8,760.0,565.1
Privada,658.7,545.2,640.0,597.4
Privada,694.8,564.7,780.0,573.8
Pública,533.2,476.5,680.0,549.5
Privada,565.8,409.2,580.0,546.9
Pública,383.9,389.2,400.0,473.7
Pública,421.0,513.7,560.0,567.9
Pública,398.7,404.9,400.0,456.8
Pública,527.0,497.1,600.0,454.5
Pública,423.4,387.4,520.0,411.9
Pública,362.9,366.8,520.0,470.9
Pública,440.7,488.5,560.0,526.8
Pública,726.9,676.5,840.0,605.4
Pública,529.2,588.2,600.0,571.1
Privada,550.6,556.2,580.0,530.0
Pública,657.9,423.7,700.0,570.4
Privada,702.9,610.4,840.0,608.9
Pública,524.0,447.6,360.0,533.9
Privada,702.7,507.4,920.0,597.5
Pública,518.1,503.9,580.0,545.9
Privada,649.2,518.9,800.0,580.4
Pública,370.3,468.1,500.0,492.2
Privada,652.1,571.7,600.0,571.0
Privada,659.8,591.5,920.0,617.6
Privada,423.4,449.9,560.0,517.4
Privada,591.6,433.1,680.0,534.3
Pública,510.4,468.7,680.0,606.1
Privada,456.4,543.4,540.0,567.8
Privada,740.2,650.8,840.0,631.7
Privada,597.8,553.6,800.0,574.2
Pública,418.4,449.2,640.0,375.0
Pública,463.9,388.7,200.0,389.0
Pública,512.6,475.6,460.0,354.8
Privada,805.1,708.6,880.0,618.1
Privada,606.5,591.7,820.0,629.5
Privada,587.5,487.1,560.0,552.5
Privada,756.5,566.1,720.0,610.1
Privada,592.2,591.2,900.0,598.5
Pública,433.6,413.4,540.0,538.1
Pública,531.1,477.0,320.0,476.9
Privada,854.4,641.1,940.0,634.6
Pública,502.4,507.8,560.0,587.5
Pública,504.5,480.9,460.0,543.1
Pública,399.0,391.1,460.0,545.7
Pública,535.5,395.5,380.0,471.4
Pública,531.6,563.2,680.0,541.6
Pública,415.2,476.6,620.0,526.9
Pública,428.9,402.2,560.0,511.6
Pública,430.8,426.4,240.0,385.4
Pública,440.6,486.4,600.0,559.2
Pública,434.2,405.7,580.0,503.1
Pública,637.5,560.8,560.0,577.4
Pública,526.0,455.3,0.0,530.1
Privada,552.7,662.5,880.0,630.3
Pública,509.6,406.5,560.0,530.8
Pública,381.5,459.1,440.0,495.6
Pública,375.3,433.7,240.0,425.3
Pública,590.2,507.6,360.0,494.5
Privada,597.0,514.1,640.0,460.3
Privada,444.1,368.3,540.0,483.6
Pública,517.5,419.2,680.0,481.7
Pública,508.7,563.6,600.0,504.3
Privada,489.4,469.0,480.0,371.9
Pública,442.6,365.8,200.0,428.2
Pública,425.0,378.9,280.0,485.4
Pública,495.8,553.5,340.0,588.4
Privada,615.7,559.2,840.0,615.8
Pública,476.1,493.7,500.0,582.3
Pública,587.9,562.1,960.0,599.3
Pública,420.4,415.9,620.0,505.2
Privada,727.5,626.9,900.0,589.5
Privada,661.9,588.3,700.0,585.5
Pública,480.1,391.5,560.0,558.4
Privada,891.2,636.5,900.0,626.7
Privada,462.8,426.8,760.0,493.6
Privada,380.5,563.6,940.0,558.7
Privada,610.0,516.8,600.0,396.3
Privada,615.3,428.6,480.0,472.1
Pública,434.1,341.2,0.0,404.0
Privada,727.5,631.6,820.0,629.5
Pública,631.3,525.5,660.0,535.3
Privada,754.7,561.0,940.0,619.2
Privada,851.5,661.1,920.0,656.1
Privada,574.2,631.1,920.0,622.8
Privada,691.7,514.9,700.0,552.1
Pública,533.9,499.4,700.0,557.7
Pública,504.3,415.7,700.0,555.7
Privada,764.1,530.4,720.0,621.0
Pública,484.9,343.6,560.0,534.4
Pública,670.8,633.7,580.0,548.3
Pública,461.0,392.2,460.0,557.5
Pública,393.4,525.6,460.0,540.0
Pública,509.2,498.0,600.0,514.9
Pública,502.3,535.3,400.0,388.5
Pública,429.9,504.1,480.0,547.9
Pública,551.9,432.6,600.0,496.3
Pública,360.2,450.1,520.0,450.2
Pública,461.8,376.5,420.0,493.1
Pública,368.2,409.3,0.0,489.8
Pública,453.2,423.3,440.0,482.5
Pública,415.6,387.0,560.0,503.8
Pública,495.0,372.9,0.0,419.2
Pública,484.8,567.4,480.0,560.2
Pública,523.4,415.8,540.0,429.5
Pública,479.9,412.5,620.0,547.0
Pública,458.9,363.2,300.0,502.0
Privada,694.4,551.9,880.0,569.2
Privada,613.0,522.8,500.0,530.8
Pública,635.5,579.6,640.0,561.7
Privada,369.6,451.3,580.0,474.3
Pública,473.3,386.2,520.0,469.1
Pública,397.4,439.5,500.0,452.7
Privada,396.6,427.9,480.0,454.4
Privada,592.0,496.8,700.0,539.8
Pública,706.2,645.2,820.0,618.5
Pública,426.0,420.9,540.0,521.4
Pública,502.7,557.9,680.0,586.3
Pública,494.6,365.5,700.0,522.5
Privada,819.8,663.0,960.0,701.6
Pública,418.2,372.7,520.0,491.5
Pública,480.2,430.9,680.0,527.1
Pública,404.4,365.5,560.0,466.5
Pública,479.4,380.4,560.0,559.9
Pública,538.5,554.2,440.0,512.1
Pública,657.8,518.3,720.0,590.9
Privada,379.9,351.5,460.0,409.9
Privada,774.5,638.3,920.0,666.4
Pública,480.8,387.6,440.0,534.6
Privada,482.8,452.4,760.0,555.8
Pública,572.8,446.4,580.0,546.2
Privada,759.1,621.7,940.0,647.3
Privada,474.8,486.3,600.0,522.6
Pública,482.3,449.3,500.0,381.1
Privada,535.6,555.8,480.0,586.3
Pública,638.9,548.1,840.0,563.5
Privada,583.8,528.7,820.0,583.1
Pública,471.3,562.2,880.0,505.0
Pública,594.0,425.3,560.0,467.0
Pública,494.6,451.4,780.0,593.0
Pública,380.9,366.1,560.0,458.2
Privada,425.1,535.4,540.0,518.7
Privada,624.1,575.1,880.0,597.6
Pública,481.5,517.5,580.0,487.8
Pública,382.5,480.4,600.0,481.1
Pública,486.0,364.4,320.0,507.0
Privada,573.2,518.9,700.0,511.5
Privada,877.8,614.8,920.0,602.6
Privada,731.4,646.6,740.0,642.6
Pública,591.3,435.4,620.0,469.3
Pública,488.5,408.9,540.0,458.4
Pública,404.8,395.5,480.0,458.1
Pública,363.9,488.3,440.0,427.2
Pública,633.7,528.0,640.0,574.0
Pública,545.8,513.2,600.0,589.3
Pública,656.1,568.6,780.0,594.2
Pública,462.4,481.5,620.0,528.4
Privada,675.5,572.6,680.0,550.7
Pública,422.5,375.4,620.0,457.7
Pública,645.7,563.1,620.0,563.1
Pública,492.3,515.1,400.0,487.3
Pública,427.7,422.4,660.0,495.6
Pública,537.4,443.9,320.0,417.6
Pública,406.0,430.5,600.0,499.9
Privada,600.9,520.7,840.0,578.2
Privada,569.9,501.3,880.0,548.9
Privada,741.2,601.5,920.0,600.3
Pública,500.7,414.9,600.0,477.5
Privada,610.7,570.7,800.0,558.6
Pública,414.6,398.3,640.0,488.6
Pública,591.4,469.5,580.0,468.0
Pública,713.2,432.1,680.0,569.1
Pública,526.1,430.2,720.0,509.7
Privada,562.9,439.1,580.0,554.5
Privada,554.6,527.4,700.0,580.5
Pública,700.8,570.1,880.0,609.1
Privada,584.8,412.2,480.0,497.1
Pública,419.7,389.6,560.0,524.0
Privada,605.9,507.9,740.0,554.5
Privada,519.3,424.7,660.0,526.4
Pública,401.3,421.4,780.0,460.2
Pública,388.6,360.9,0.0,390.3
Privada,551.1,473.2,640.0,444.2
Privada,731.8,656.7,920.0,688.2
Pública,414.3,488.8,520.0,425.4
Pública,609.2,623.9,940.0,566.7
Pública,496.3,405.0,440.0,425.1
Pública,400.3,394.8,240.0,435.9
Pública,653.4,563.3,600.0,581.2
Pública,569.3,354.4,580.0,531.9
Pública,374.0,440.6,480.0,505.8
Privada,638.1,616.5,800.0,594.7
Pública,536.1,439.3,600.0,548.4
Pública,449.8,425.0,520.0,427.7
Privada,758.9,595.8,840.0,622.7
Pública,482.0,441.8,740.0,519.4
Privada,484.4,582.3,560.0,570.4
Pública,384.6,464.0,660.0,491.3
Pública,437.4,414.2,320.0,454.6
Pública,454.2,428.6,380.0,348.0
Pública,560.9,498.6,600.0,532.0
Privada,476.4,396.5,600.0,531.1
Pública,626.7,510.6,600.0,558.2
Pública,480.9,452.5,540.0,536.5
Privada,454.4,515.4,520.0,526.6
Privada,489.0,417.5,400.0,536.3
Privada,364.3,429.5,520.0,540.6
Privada,508.6,396.8,700.0,489.3
Pública,437.7,447.2,500.0,552.2
Pública,606.3,533.8,760.0,536.2
Privada,396.5,496.7,660.0,532.3
Pública,573.7,575.5,500.0,528.1
Privada,655.5,544.5,540.0,541.2
Pública,744.7,469.9,680.0,570.2
Pública,603.2,531.6,660.0,574.7
Pública,433.1,502.0,460.0,466.9
Privada,398.9,409.8,400.0,511.9
Privada,388.4,478.3,640.0,502.4
Privada,653.2,521.0,520.0,540.2
Privada,816.1,673.9,800.0,650.5
Pública,503.9,489.2,420.0,590.9
Pública,600.9,517.8,880.0,552.7
Pública,509.6,477.6,780.0,518.7
Pública,397.6,368.8,460.0,445.0
Pública,461.8,403.0,480.0,455.6
Privada,479.9,588.5,680.0,573.3
Privada,724.3,564.0,620.0,580.6
Pública,459.3,455.7,720.0,510.4
Pública,556.2,451.1,620.0,526.1
Pública,552.2,342.7,0.0,519.3
Pública,532.4,562.7,680.0,554.8
Pública,558.4,500.0,640.0,598.9
Pública,815.3,612.7,800.0,597.5
Privada,644.6,549.6,600.0,619.2
Pública,475.2,443.6,440.0,456.9
Pública,656.4,601.1,780.0,588.5
Pública,615.8,497.8,740.0,570.0
Pública,402.9,433.0,500.0,463.1
Pública,489.9,357.1,500.0,439.2
Pública,375.1,418.8,560.0,507.7
Pública,683.3,608.7,660.0,570.9
Privada,364.2,507.3,720.0,545.9
Privada,644.3,664.7,920.0,622.6
Pública,375.8,485.9,340.0,505.0
Pública,498.7,465.1,360.0,516.6
Privada,694.3,610.5,720.0,614.2
Privada,436.6,459.4,580.0,499.9
Pública,694.2,531.1,620.0,585.6
Pública,401.0,414.4,480.0,486.8
Pública,411.9,406.5,540.0,522.2
Pública,629.6,445.4,460.0,570.3
Privada,421.7,408.7,540.0,483.7
Pública,538.8,399.1,600.0,536.4
Privada,676.9,602.5,940.0,623.5
Privada,768.5,591.5,860.0,599.6
Privada,440.5,514.1,800.0,552.8
Pública,509.2,495.4,320.0,478.5
Privada,612.0,620.9,840.0,590.4
Pública,391.3,509.8,640.0,482.7
Pública,435.6,422.3,540.0,433.8
Privada,704.7,609.3,920.0,631.8
Pública,387.1,423.3,460.0,502.1
Privada,719.2,557.3,840.0,613.0
Pública,520.5,406.6,600.0,509.2
Pública,483.4,460.3,440.0,542.7
Pública,437.1,472.1,540.0,559.1
Pública,501.1,499.4,720.0,526.3
Privada,798.3,596.7,740.0,616.5
Privada,823.4,662.4,900.0,616.6
Pública,630.0,516.8,660.0,619.7
Pública,487.1,448.6,380.0,541.8
Privada,746.5,592.2,800.0,605.2
Pública,471.1,410.1,500.0,539.0
Privada,703.4,581.5,560.0,529.9
Pública,496.1,415.0,460.0,444.6
Privada,693.8,577.5,920.0,610.2
Privada,606.2,587.9,820.0,584.8
Pública,430.2,507.1,720.0,544.2
Pública,434.2,498.3,480.0,541.2
Pública,685.9,476.4,760.0,519.7
Pública,592.4,494.9,520.0,473.3
Pública,468.6,472.8,560.0,518.8
Privada,482.4,567.2,620.0,555.7
Pública,546.2,525.2,660.0,570.3
Privada,760.1,657.5,820.0,684.2
Pública,444.8,404.9,720.0,481.0
Pública,426.1,464.3,580.0,505.8
Pública,480.3,510.5,640.0,540.4
Privada,665.1,601.1,700.0,593.7
Pública,596.1,554.8,560.0,586.9
Privada,644.8,559.2,800.0,558.6
Privada,614.6,649.7,940.0,632.2
Pública,414.6,386.7,520.0,510.9
Pública,606.7,506.5,500.0,550.8
Pública,481.6,408.6,660.0,471.0
Pública,594.6,522.6,580.0,625.7
Pública,405.5,392.7,680.0,547.0
Privada,797.1,653.3,900.0,616.9
Pública,625.3,579.0,680.0,601.9
Privada,776.5,626.7,880.0,591.8
Pública,525.9,488.7,540.0,509.7
Pública,387.5,477.6,460.0,562.4
Pública,370.9,495.2,280.0,481.8
Pública,469.1,405.4,480.0,395.6
Privada,728.4,620.1,600.0,584.8
Privada,601.9,551.2,740.0,582.8
Privada,373.1,456.1,560.0,467.1
Pública,493.5,478.4,520.0,375.2
Privada,647.2,566.2,840.0,622.5
Privada,733.0,617.1,900.0,633.8
Pública,427.2,440.2,540.0,524.0
Privada,626.8,528.9,600.0,491.4
Privada,449.5,506.5,660.0,581.1
Pública,509.1,476.1,580.0,532.8
Privada,606.6,574.8,700.0,590.8
Pública,414.6,431.6,420.0,416.3
Pública,412.5,511.4,540.0,599.2
Privada,807.9,647.8,820.0,669.5
Privada,712.6,540.7,660.0,572.7
Pública,400.9,464.1,580.0,453.6
Pública,525.2,474.0,320.0,548.7
Pública,488.4,404.4,0.0,398.6
Privada,570.9,523.7,360.0,551.0
Privada,814.3,673.2,820.0,630.5
Privada,727.6,635.1,820.0,653.1
Privada,713.6,624.5,880.0,583.2
Privada,530.4,540.8,780.0,575.3
Privada,692.9,604.2,900.0,607.6
Privada,644.3,583.5,700.0,581.7
Pública,855.5,598.2,700.0,647.3
Pública,577.5,387.7,600.0,503.4
Privada,762.8,599.5,800.0,645.0
Pública,384.0,422.2,560.0,478.6
Pública,397.2,408.8,500.0,500.0
Pública,461.5,416.7,440.0,504.1
Pública,740.3,472.8,720.0,512.1
Pública,593.3,459.9,880.0,552.3
Pública,487.9,374.4,560.0,459.7
Pública,415.1,416.0,0.0,392.6
Pública,371.3,526.3,600.0,449.4
Privada,683.4,519.1,840.0,544.7
Pública,444.9,541.2,480.0,466.9
Pública,432.6,511.1,580.0,580.1
Pública,374.9,425.4,280.0,446.8
Pública,529.8,471.6,520.0,517.2
Privada,622.6,556.5,820.0,602.5
Pública,490.5,455.9,640.0,513.3
Privada,757.0,629.0,840.0,621.0
Pública,491.0,468.4,520.0,550.1
Privada,607.5,592.0,780.0,592.6
Privada,610.9,524.6,780.0,454.1
Privada,375.9,327.9,560.0,436.7
Privada,635.9,568.3,640.0,626.4
Pública,543.9,545.6,560.0,521.2
Pública,468.8,418.8,440.0,480.7
Pública,417.1,415.5,560.0,427.4
Pública,440.5,387.4,400.0,406.9
Privada,657.9,572.0,680.0,550.4
Privada,711.3,563.0,820.0,605.0
Pública,898.9,725.4,920.0,630.4
Privada,695.1,582.5,900.0,621.8
Privada,700.9,635.0,800.0,621.0
Privada,754.6,605.8,820.0,623.7
Privada,749.3,661.8,880.0,721.2
Privada,630.0,579.9,520.0,508.2
Pública,433.6,400.1,500.0,451.2
Pública,481.4,486.0,300.0,544.2
Privada,623.6,566.2,760.0,637.7
Privada,576.3,377.5,620.0,547.5
Pública,419.7,347.6,560.0,463.3
Pública,543.6,453.7,700.0,495.4
Pública,464.9,406.8,600.0,471.9
Pública,583.1,445.6,640.0,548.9
Pública,398.4,450.3,420.0,450.8
Privada,640.4,621.1,920.0,649.9
Privada,661.7,572.0,920.0,594.2
Pública,449.9,467.9,840.0,582.4
Pública,363.8,421.8,540.0,470.2
Pública,375.7,368.5,500.0,494.0
Pública,536.8,481.1,600.0,558.9
Pública,457.1,422.4,460.0,498.5
Pública,558.6,379.6,680.0,530.2
Pública,498.4,455.6,500.0,452.2
Privada,657.4,537.3,680.0,559.9
Pública,471.7,420.2,580.0,450.9
Pública,537.0,592.8,580.0,603.2
Pública,621.8,600.7,600.0,573.3
Pública,404.2,511.4,340.0,487.7
Pública,451.4,559.8,640.0,570.4
Pública,462.8,352.6,620.0,379.4
Pública,657.3,500.5,560.0,521.6
Privada,442.1,449.7,660.0,593.0
Privada,375.4,361.9,600.0,503.8
Pública,624.7,519.7,600.0,543.1
Pública,398.5,425.1,600.0,468.3
Pública,400.5,422.7,560.0,495.6
Pública,506.0,442.2,480.0,424.5
Privada,513.2,587.1,800.0,534.9
Pública,465.4,389.5,520.0,542.0
Pública,599.9,583.9,760.0,573.9
Pública,639.9,451.1,720.0,535.2
Privada,670.0,573.2,740.0,613.5
Pública,631.2,497.4,680.0,557.4
Pública,621.9,591.2,740.0,573.4
Pública,671.6,485.1,700.0,491.6
Privada,758.7,609.4,860.0,694.2
Pública,406.1,356.5,540.0,430.8
Pública,589.9,592.6,600.0,542.2
Pública,497.1,528.4,540.0,564.9
Pública,609.8,518.4,620.0,501.9
Pública,565.4,388.3,720.0,524.5
Pública,626.6,518.2,680.0,541.4
Pública,411.6,453.7,480.0,518.2
Pública,495.5,471.2,400.0,539.6
Pública,401.4,513.2,420.0,497.4
Privada,713.1,574.1,680.0,585.3
Pública,439.9,373.5,660.0,576.9
Privada,483.8,479.3,640.0,571.4
Privada,640.5,599.7,580.0,624.5
Pública,427.6,398.1,480.0,438.7
Pública,389.1,361.0,560.0,440.7
Privada,663.6,577.3,760.0,578.0
Pública,396.5,350.1,400.0,331.7
Privada,709.7,566.9,720.0,607.8
Privada,788.3,649.7,980.0,602.5
Pública,530.6,500.4,580.0,482.2
Privada,473.9,561.9,960.0,563.2
Privada,792.9,634.2,840.0,641.5
Privada,454.2,490.7,740.0,611.8
Privada,629.3,565.2,960.0,608.4
Privada,443.7,357.7,540.0,552.1
Pública,423.6,447.1,520.0,478.1
Pública,602.6,641.2,560.0,542.9
Pública,499.1,390.3,720.0,435.7
Pública,400.3,440.4,660.0,538.1
Pública,458.9,374.5,440.0,484.9
Pública,399.1,457.9,600.0,482.8
Privada,579.9,414.0,840.0,527.8
Privada,869.3,697.7,920.0,651.7
Privada,577.8,536.9,760.0,616.9
Privada,603.5,518.4,620.0,513.7
Pública,750.9,593.6,880.0,630.7
Pública,390.0,357.2,580.0,530.0
Privada,741.7,654.8,940.0,589.3
Privada,450.4,523.5,720.0,491.1
Privada,711.9,555.5,760.0,556.9
Privada,592.0,609.5,880.0,588.7
Pública,600.7,436.7,300.0,560.0
Pública,442.0,408.7,0.0,391.8
Pública,372.5,379.2,420.0,500.4
Privada,465.6,426.7,840.0,585.3
Pública,469.3,448.4,440.0,462.1
Pública,414.4,365.1,440.0,404.8
Privada,816.4,640.7,960.0,630.2
Pública,408.2,433.9,480.0,469.8
Pública,565.5,488.7,360.0,513.8
Pública,529.7,399.6,680.0,428.2
Pública,465.2,449.4,440.0,496.0
Privada,585.7,449.4,660.0,458.4
Privada,671.3,612.0,680.0,639.4
Pública,645.6,539.8,580.0,571.0
Pública,575.9,563.5,580.0,566.1
Pública,628.5,577.5,560.0,599.6
Pública,597.3,460.6,600.0,475.4
Pública,470.6,437.5,460.0,428.0
Pública,400.2,380.0,500.0,538.4
Privada,626.2,579.7,760.0,588.2
Pública,517.6,428.8,600.0,499.9
Privada,613.5,524.4,800.0,578.8
Pública,401.8,450.0,620.0,487.8
Pública,630.3,597.3,640.0,593.6
Privada,514.5,557.9,840.0,596.4
Pública,460.6,366.6,0.0,435.5
Pública,388.4,405.8,520.0,530.3
Pública,481.8,427.7,320.0,344.4
Pública,397.0,433.3,580.0,480.6
Privada,471.8,514.3,620.0,361.9
Pública,461.5,485.5,560.0,428.7
Privada,653.0,524.9,620.0,591.4
Pública,403.1,514.1,500.0,581.5
Pública,593.6,555.3,840.0,540.3
Pública,481.0,451.2,480.0,459.0
Privada,521.5,560.0,800.0,619.4
Pública,566.1,539.1,440.0,498.3
Pública,694.1,473.5,840.0,593.1
Privada,697.4,473.7,700.0,543.8
Pública,511.2,458.6,400.0,424.5
Pública,437.3,408.1,600.0,468.1
Pública,402.4,347.0,440.0,466.0
Pública,360.9,401.0,640.0,502.4
Privada,379.1,380.1,480.0,468.1
Pública,567.3,417.5,800.0,528.0
Pública,480.0,480.0,600.0,550.0
Privada,564.0,527.6,740.0,562.6
Pública,405.7,474.9,560.0,486.5
Privada,734.5,503.1,560.0,555.4
Privada,536.1,478.6,840.0,539.8
Pública,391.8,346.5,500.0,540.9
Pública,426.9,506.3,760.0,536.5
Pública,418.5,440.0,0.0,487.5
Pública,583.5,386.3,560.0,507.5
Privada,703.5,631.6,920.0,641.4
Privada,665.9,539.8,640.0,560.8
Pública,578.2,528.8,620.0,572.3
Pública,415.8,452.9,660.0,533.2
Pública,432.2,473.8,600.0,532.4
Pública,544.5,515.0,800.0,552.6
Privada,515.7,495.1,760.0,590.7
Privada,788.1,632.4,960.0,650.9
Pública,387.1,446.1,520.0,399.6
